,calendar,fomc_day,fomc_release,fomc_since_inv,fomc_until_inv,har_ma,numobs,sumabsret,sumautocov,sumbipow,sumpret2,sumret,sumret3,sumret4,sumvolume,vix,vix3m,vvix
2023-07-14,0.028275652028193644,0.022620797240613822,6.987795515264504e-07,0.00811966353176045,0.006233965293822718,0.2922486361044295,0.0011746132325690033,0.17294978670176017,0.03390390305753479,0.0385245565417115,0.026659068086423245,0.12890121157684348,0.015649032405707353,0.08431051034941156,0.08763107519729106,0.020896922117072295,0.01154305622661026,0.02035685152869367
2023-07-17,0.02819866643908974,0.0226039231331847,6.985837662321494e-07,0.008095639106228066,0.006244527374682555,0.2913647876317641,0.0011614741493306728,0.1730142552383057,0.03393205393042133,0.03840680397163241,0.026734629689261186,0.1298253455910209,0.015644094374451654,0.08470829752987047,0.0872270819420019,0.020956861791831535,0.011711904795147842,0.020168954728009014
2023-07-18,0.028359101044053456,0.02268410478005955,7.013953288839869e-07,0.008103048916568207,0.006304951026273871,0.2894035653197694,0.0011532969819492251,0.1723910109211599,0.03407231599792506,0.03815007225575971,0.02661501491099811,0.1313801743605629,0.01578280110803806,0.0853404676196894,0.08713429549350359,0.021046002986891164,0.011934110003420784,0.02014496487804862
2023-07-19,0.028626093996704422,0.02270664854024263,7.024064248306069e-07,0.008081197113579271,0.006387680318486864,0.28851745263691997,0.0011414603326202544,0.17197080833693473,0.03418356516238256,0.03823518663016253,0.026664456004987874,0.13245011517390737,0.015929994711030335,0.08550709921884603,0.08610812291012968,0.021191224155092274,0.012181555774377323,0.02011663657717102
2023-07-20,0.028442644655053136,0.022714052480134035,7.030392081959808e-07,0.008048804944412876,0.006497730846201042,0.28768266407016635,0.0011292091347279356,0.17092715008561296,0.034039771484590337,0.038157378894375336,0.02671318054054788,0.13343534871251517,0.015965222539110275,0.08571289655582767,0.08670710978142705,0.021318856606084173,0.01241308161439517,0.020094194015610547
2023-07-21,0.028262710343572903,0.0227029110710741,7.030879046763004e-07,0.008008771083684673,0.00663974447726067,0.2878597344403583,0.0011134969871123604,0.1705354619099384,0.034029932956004434,0.03804405513358896,0.02662698491516049,0.13373598966211345,0.016040472103464754,0.08581788619473964,0.08638407017198903,0.02147087335038064,0.012641404015868673,0.02008479809578362
2023-07-24,0.028266449597310516,0.0227293599840813,7.043142279200859e-07,0.007979259387663366,0.006833396621092494,0.2883516372132247,0.001099796530444714,0.17096498782341585,0.03364448157764236,0.038205284896248345,0.02671145721102528,0.13269151065967502,0.016218733129108525,0.08599004278371067,0.08579090525725201,0.021590078673446884,0.012886258529559675,0.020045655810870443
2023-07-25,0.028203345435955346,0.022694768521204507,7.036716726846025e-07,0.007927005836265957,0.007055047030345257,0.2887398579906611,0.0010850300698217077,0.1714496995963093,0.033410301817992843,0.03815039066178986,0.026503556146326664,0.1325785753795515,0.01607000378988863,0.08593801400348382,0.0855413233838858,0.021654995618306416,0.013092817030077135,0.019904564016461644
2023-07-26,0.02786628323198322,0.02435627328476457,7.905735872609466e-07,0.007782071857643577,0.007266176872771796,0.29115444154914927,0.0010550761463529164,0.1706774342067151,0.0329307379163572,0.03855881501638621,0.026571366439290204,0.13161138686836368,0.015724996949761136,0.08520629865482124,0.08499366498096014,0.021479034521590404,0.013152924500500127,0.01961222642900208
2023-07-27,0.02745689128380919,0.024468071401841138,7.802399806354338e-07,0.007774188290804659,0.007191662499870864,0.2930598299818728,0.0010297065175578462,0.1706919160514548,0.03265085311642015,0.038639770543173114,0.026614480536459574,0.1311959709777274,0.015758790083202887,0.08431406063679824,0.08523666651147775,0.021320165629877603,0.013236372186170547,0.019359823511500715
2023-07-28,0.02774281013690579,0.024800303431361175,7.772596046512351e-07,0.007786599398842064,0.007172803452553168,0.2941672453773934,0.001017174735968222,0.17007705957529176,0.03273643323585366,0.03851458643043955,0.026517824317140313,0.12989666254894422,0.015714808752499313,0.08410693679983951,0.08557205427061189,0.021369873494910274,0.013433411937626493,0.019372634844214618
2023-07-31,0.028060782580107264,0.02481840829505157,7.800078764406574e-07,0.007802029935559796,0.007237661339172453,0.2933259319276099,0.0010103563175336901,0.16979117435336752,0.032656056874341664,0.03873543057899029,0.026712284268764368,0.12922706794094702,0.01593098864239163,0.08423520082189156,0.08577328487295621,0.02147500848078008,0.013692250273488926,0.01951530248916946
2023-08-01,0.028048419843153306,0.0247499673713886,7.800864099471392e-07,0.007781161156883339,0.007246294972686409,0.2943189978590694,0.000998901371414035,0.17038473575857005,0.032409449794466354,0.03904871993574149,0.026979450991355142,0.12734707082168667,0.015853895011251163,0.08413544905724225,0.0855385453206152,0.021611329904892885,0.01388416676332995,0.01966266397984371
2023-08-02,0.027380817189937363,0.024634361279605783,7.786326998285296e-07,0.007729917071870144,0.007212647972317521,0.29482328245765693,0.0009852502174584692,0.16963340281667952,0.03225774820722599,0.03889352468600769,0.026811809559029044,0.12883966852565928,0.015787440823689138,0.08379025692751724,0.08602650631307725,0.021501112330468405,0.0140739419800897,0.019617533009010868
2023-08-03,0.027700165841934358,0.023459955558064082,7.247259723966703e-07,0.007740017901538472,0.0071869005167792014,0.2963105077142313,0.00098266722636381,0.17023917149634632,0.032347768125053696,0.03805207919926931,0.026165346336141353,0.12860054453900002,0.015950681211679158,0.0838477719312339,0.08587148070796559,0.02153339249435751,0.014388121446166057,0.019622703027903546
2023-08-04,0.027920906318016477,0.022915538156518082,7.230178214659209e-07,0.007592795645439116,0.007218593752834317,0.29692608079929117,0.00097053430297684,0.17042165838008752,0.032140415417655895,0.03731879523610969,0.025665497803604262,0.13090516724018708,0.016126752289696265,0.08296761798496011,0.08554435565297572,0.021334414136738106,0.014538360046191667,0.019491793818896198
2023-08-07,0.027837489558347993,0.0226049776605229,7.28741979128957e-07,0.0075240425244787,0.007373549516938289,0.29595516793212917,0.0009675844699182637,0.17046000252838156,0.03224785785491116,0.03747682104491527,0.025661171338856203,0.13146703191665132,0.016131028380406788,0.08332982019624821,0.0851488526822529,0.02138357735122903,0.01481672228529057,0.01961357401654265
2023-08-08,0.027840326994649375,0.022601818655761212,7.28690083693742e-07,0.007421229416810032,0.007453335350642286,0.29757219322371004,0.000957251576522955,0.16997518651086818,0.03221920601308269,0.0374988687944912,0.025551313613512063,0.130423790617873,0.015878708457693035,0.08316273535740838,0.08555820459695014,0.02133343800392182,0.014982149347752598,0.019569514778267207
2023-08-09,0.028372751758302492,0.02284439424642383,7.365851692515965e-07,0.007423152642472061,0.007612000612849204,0.29558835761666136,0.0009573423207297513,0.16948818548318909,0.03223767512219674,0.03727758746689194,0.025401810742374145,0.13063573200167578,0.016045176588892776,0.08395492608787462,0.08555175754921744,0.0215441135278622,0.015307618886431467,0.019756680760785933
2023-08-10,0.027932799174099358,0.02264974727236609,7.305220362299504e-07,0.007292460202537663,0.007632635123288625,0.29852502056194175,0.0009400188877207314,0.17004815212401747,0.031916647572919586,0.03732435024038811,0.025145847029128372,0.13039143305723966,0.015906302812225576,0.08299843091304522,0.08513525826119378,0.021366432489139796,0.0153314289839586,0.019462304772753278
2023-08-11,0.02780633373691131,0.022658572257133743,7.310353500954072e-07,0.007236605644472804,0.007730815476044428,0.30076450395403254,0.0009307960171147832,0.17012068065141162,0.03221890492942802,0.037380395262684,0.025084181831138423,0.12838524266866866,0.015996895543443822,0.08269778449932101,0.08478299864274831,0.02145867641738846,0.015472232815672872,0.019273648617035
2023-08-14,0.027858578895112025,0.022703903674943557,7.31035796086688e-07,0.007175003018181755,0.007844148467690146,0.30084742604161163,0.0009223904185118806,0.16970242673252148,0.032103510708382514,0.03758654011687033,0.025212237855009985,0.1281564662096339,0.016065214631419435,0.08232805680955337,0.08525807650422172,0.021575024953212764,0.015577917405474196,0.0190823465218533
2023-08-15,0.027836781029049427,0.022771282026445693,7.312536228210661e-07,0.0071097928744359015,0.007982216653545267,0.3004296446869511,0.0009164453605605923,0.16815091872463894,0.032331992303399344,0.03727203134244316,0.025305128121801194,0.130646230222647,0.016378892955362545,0.08184839142589813,0.08477045158932874,0.02159412638099112,0.015657754762829688,0.018997188286049373
2023-08-16,0.0278344441945565,0.022663915940732113,7.258271379335645e-07,0.007008597571639396,0.00805580844587628,0.30098815687473784,0.0009025625618328945,0.1680634924490989,0.03212256458354858,0.03729482384202305,0.025137774076376216,0.13159618305182733,0.016494603975228443,0.08118292570810506,0.08486826114912144,0.021313236256322827,0.015622573166794898,0.018849350325040357
2023-08-17,0.02752546783469249,0.02266219525555297,7.238259248211111e-07,0.0069545997328655474,0.008152512559308253,0.30143172172731614,0.0008924236852730953,0.1670193285091004,0.032099370926321924,0.03722716864492495,0.025305007167058087,0.13290260226387313,0.01657134291439181,0.08082629447555521,0.0849284259874118,0.021091680883146956,0.015659154472789184,0.01874997913449328
2023-08-18,0.027384451813506752,0.022754054634229918,7.248648878216146e-07,0.006942131179417887,0.008259806588404446,0.3043178308519025,0.0008838950633673549,0.16751997938235447,0.03165148468495383,0.03703127707393234,0.025293703176062783,0.13100039711217804,0.01671516044726652,0.08039406522516687,0.08438322376037953,0.021032796783495532,0.015752678963539702,0.018682338394953594
2023-08-21,0.027276178092036175,0.022802820310890367,7.245565669249219e-07,0.006929701885992218,0.008335726810615963,0.3040187664409277,0.0008761574651374117,0.167834998296087,0.03164006756475472,0.03716785591073406,0.025362487948686632,0.1317517457342184,0.016641588626210832,0.07981931892988883,0.08403673736879619,0.020990933024588106,0.015795990708093316,0.018718200325775154
2023-08-22,0.027348339581361826,0.02288323179257456,7.270127126954357e-07,0.006969453185778607,0.008436501394922264,0.30444933949980935,0.0008726927211031075,0.16692750036824713,0.032118102849149004,0.03705674747356503,0.025357247257142213,0.13081351204632674,0.017176332579919098,0.07971422701017954,0.08427593000994002,0.02094340004830523,0.015875219741938586,0.018781495427024834
2023-08-23,0.027313050786437927,0.022888252940564503,7.270624563724489e-07,0.007002801821270941,0.00850834852673635,0.30469394715651077,0.0008659575073658851,0.1678086355863254,0.03209880823931768,0.03710616481814997,0.025166633203914532,0.1301170481890237,0.01711499062151187,0.07924031075550078,0.08434541524992631,0.020900581389710092,0.015901457783450458,0.018926868361826596
2023-08-24,0.02735992083147635,0.022901352012417275,7.273985935904601e-07,0.007038660987391831,0.008574460548116235,0.30554887225957156,0.0008601251924898143,0.16686723093193742,0.03264260289556445,0.03705867038467467,0.025110330067479782,0.1298208710728994,0.01746633873641449,0.07881584617495918,0.08402110486626244,0.02093990558900063,0.01597871749342085,0.01899426255732999
2023-08-25,0.027201959637872235,0.022772229224552753,7.232579715482615e-07,0.007025178750544517,0.008574709925385273,0.30736835370416304,0.0008469618708845422,0.16650484653272485,0.032553797181328434,0.037212298899372956,0.025282442197642738,0.13012858711569666,0.017249986844157014,0.07783772561347556,0.08362881525737005,0.020870404165707068,0.015942434401686828,0.01899854541946389
2023-08-28,0.02720369786389087,0.022847902558201676,7.256236138812159e-07,0.007073114640086089,0.008643854400113221,0.3070932087763998,0.0008570940005944111,0.1658362335847704,0.03244584680667809,0.03724107777621879,0.025440132034921004,0.130395289311587,0.01736107087046246,0.07740676620031033,0.08384208682627343,0.021051668255831893,0.01604272444692864,0.019217506023118062
2023-08-29,0.02690504357137033,0.02292745916322645,7.281202089352391e-07,0.007116331802133336,0.008706836144240402,0.30570556247459385,0.000851929938756672,0.1653681769131871,0.03266553234792497,0.03721699455717171,0.025396174472789097,0.13147234649113296,0.017490643498372455,0.07709148012099272,0.08426839636525384,0.02125968508213591,0.016146891083352755,0.019409787853156616
2023-08-30,0.026914825471414952,0.0229616946599069,7.291326580868354e-07,0.007146325361280846,0.008751303720759874,0.3050081711678663,0.0008453363935939979,0.16525766020809673,0.03278791566474838,0.0372797537592271,0.02557479421308428,0.13106188855628992,0.01754744336735569,0.07670146483538177,0.08482954295497627,0.021478692534682056,0.01620360876825011,0.01964884923042662
2023-08-31,0.02735478811819953,0.0229707885978457,7.293595343829216e-07,0.0071673920090463885,0.008777915198728734,0.3062719995464938,0.0008360779594589842,0.16569987968349065,0.03213198712676198,0.037435342659054266,0.025607467648092918,0.12926393647195034,0.017516519991560925,0.07635958617912139,0.0849367739783532,0.021679992181447193,0.016246274362968598,0.01974254892789103
2023-09-01,0.027393592332496698,0.023005865141030264,7.303993273857045e-07,0.007193050774340319,0.008807268935963867,0.30589210553713286,0.0008282873576203523,0.16541096531870847,0.03214013965909507,0.037405867882159174,0.02571614990177691,0.12879922260747492,0.017546797428217718,0.07600086285569452,0.08591084028345218,0.021855019806625173,0.016315670164154188,0.019777563614729817
2023-09-05,0.027388874632629897,0.023012957140480978,7.30529843883288e-07,0.007212914838586837,0.008802883476377737,0.3058756261914635,0.0008265551182833505,0.16523620733886382,0.032474676109130865,0.03743113872851996,0.025953674127593588,0.12847869005201018,0.01736688713985181,0.07559080374632028,0.08634610604408406,0.02192559666721303,0.016358881713168006,0.019716796405578184
2023-09-06,0.0276474317866645,0.023058321246254343,7.3186940289975e-07,0.007245157051375744,0.00880788523833054,0.30581729763695864,0.0008227498818078303,0.16529221120516535,0.03292339610294899,0.037377169221751896,0.025929886450084698,0.12795810712495204,0.01715953530301846,0.07543044554897162,0.08640387315321182,0.022017245577230015,0.016429493612899856,0.01967906198897065
2023-09-07,0.027460277965236663,0.02311445681498408,7.3349804653535e-07,0.007281413835758825,0.008843883098454245,0.30616842198203764,0.000815549997856972,0.1654529439256835,0.032740564526883294,0.03738343661883559,0.025979175679196543,0.12781158525242717,0.01712146702527098,0.07534609650069726,0.0862482469029767,0.022099156230876108,0.016523400976826412,0.01960918916795141
